slot_id,current_race_date,current_meeting,current_race_number,runner_name,form_run_date,form_track,form_track_key,form_race_number,form_distance,form_position,form_margin,final_classification,governed_reason,evidence,canonical_performance_id,canonical_race_id,warehouse_track,warehouse_race_number,warehouse_distance,epi_value
race003_runner05_run01,2026-09-14,Hamilton,3,Nightowl,2026-03-31,BET365 PARK KILMORE,BET365PARKKILMORE,1,2007,4,2.75,LEGITIMATE_NO_EPI_UNMATCHED_BENCHMARK,PHYSICAL_WAREHOUSE_RUN_NOT_CERTIFIED_EPI,blank_exact|horse_name_exact_candidate|date_exact|canonical_track_exact|distance_exact|race_number_exact|finish_position_exact|finish_margin_exact,EIQ_PERFORMANCE_58A3BCD9DBBBC618,EIQ_RACE_CC6E6435F33F9F95,BET365 PARK KILMORE,1.0,2007,
race003_runner05_run02,2026-09-14,Hamilton,3,Nightowl,2026-03-10,SPORTSBET BALLARAT,BRAT,3,,4,,CERTIFIED_EPI_DETERMINISTIC_REPRESENTATION_MATCH,FORM_DISTANCE_MISSING_UNIQUE_RACE,FORM_DISTANCE_MISSING_UNIQUE_RACE|horse_name_exact_candidate|date_exact|canonical_track_exact|form_distance_missing_recovered_from_unique_race|race_number_exact|finish_position_exact,EIQ_PERFORMANCE_4CD0EB5C0680326C,EIQ_RACE_35669579A2C18D6E,SPORTSBET-BALLARAT,3.0,2000,68.2000
race003_runner05_run03,2026-09-14,Hamilton,3,Nightowl,2026-03-10,SPORTSBET-BALLARAT,BRAT,3,2000,4,1.21,CERTIFIED_EPI_UNIQUE_MATCH,DIRECT_EXACT_HORSE_DATE_TRACK_DISTANCE,direct|horse_name_exact_candidate|date_exact|canonical_track_exact|distance_exact|race_number_exact|finish_position_exact|finish_margin_exact,EIQ_PERFORMANCE_4CD0EB5C0680326C,EIQ_RACE_35669579A2C18D6E,SPORTSBET-BALLARAT,3.0,2000,68.2000
race003_runner05_run04,2026-09-14,Hamilton,3,Nightowl,2026-02-22,SPORTSBET BALLARAT,BRAT,4,,2,,CERTIFIED_EPI_DETERMINISTIC_REPRESENTATION_MATCH,FORM_DISTANCE_MISSING_UNIQUE_RACE,FORM_DISTANCE_MISSING_UNIQUE_RACE|horse_name_exact_candidate|date_exact|canonical_track_exact|form_distance_missing_recovered_from_unique_race|race_number_exact|finish_position_exact,EIQ_PERFORMANCE_FEB48422874182A7,EIQ_RACE_C585C09CD8E3471B,SPORTSBET-BALLARAT,4.0,1600,32.6250
race003_runner05_run05,2026-09-14,Hamilton,3,Nightowl,2026-02-22,SPORTSBET-BALLARAT,BRAT,4,1600,2,3.5,CERTIFIED_EPI_UNIQUE_MATCH,DIRECT_EXACT_HORSE_DATE_TRACK_DISTANCE,direct|horse_name_exact_candidate|date_exact|canonical_track_exact|distance_exact|race_number_exact|finish_position_exact|finish_margin_exact,EIQ_PERFORMANCE_FEB48422874182A7,EIQ_RACE_C585C09CD8E3471B,SPORTSBET-BALLARAT,4.0,1600,32.6250
race003_runner05_run06,2026-09-14,Hamilton,3,Nightowl,2026-02-04,SPORTSBET SANDOWN HILLSIDE,SANH,1,1600,8,4.43,LEGITIMATE_NO_EPI_UNMATCHED_BENCHMARK,PHYSICAL_WAREHOUSE_RUN_NOT_CERTIFIED_EPI,blank_exact|horse_name_exact_candidate|date_exact|canonical_track_exact|distance_exact|race_number_exact|finish_position_exact|finish_margin_exact,EIQ_PERFORMANCE_D512E4E5F3A4589D,EIQ_RACE_95FF993CF9F47EE9,SPORTSBET SANDOWN HILLSIDE,1.0,1600,
race003_runner05_run07,2026-09-14,Hamilton,3,Nightowl,2026-01-27,LADBROKES GEELONG,GEEL,9,1000,2,0.15,LEGITIMATE_NO_EPI_UNMATCHED_BENCHMARK,PHYSICAL_WAREHOUSE_RUN_NOT_CERTIFIED_EPI,blank_exact|horse_name_exact_candidate|date_exact|canonical_track_exact|distance_exact|race_number_exact|finish_position_exact|finish_margin_exact,EIQ_PERFORMANCE_7A331EFAA35432D9,EIQ_RACE_1130FE172EEB216A,LADBROKES GEELONG,9.0,1000,
race003_runner06_run01,2026-09-14,Hamilton,3,Rock It Fuel,2025-12-11,BET365 PARK KYNETON,KYNE,3,1203,9,12.61,CERTIFIED_EPI_UNIQUE_MATCH,DIRECT_EXACT_HORSE_DATE_TRACK_DISTANCE,direct|horse_name_exact_candidate|date_exact|canonical_track_exact|distance_exact|race_number_exact|finish_position_exact|finish_margin_exact,EIQ_PERFORMANCE_48914421B02C6B7D,EIQ_RACE_2C61C0D280B6ACD6,BET365 PARK KYNETON,3.0,1203,26.4250
race003_runner06_run02,2026-09-14,Hamilton,3,Rock It Fuel,2025-11-26,LADBROKES GEELONG,GEEL,3,1114,9,6.7,LEGITIMATE_NO_EPI_UNMATCHED_BENCHMARK,PHYSICAL_WAREHOUSE_RUN_NOT_CERTIFIED_EPI,blank_exact|horse_name_exact_candidate|date_exact|canonical_track_exact|distance_exact|race_number_exact|finish_position_exact|finish_margin_exact,EIQ_PERFORMANCE_4012D4EF3118BC90,EIQ_RACE_2C0BE6E9B64A71D8,LADBROKES GEELONG,3.0,1114,
race003_runner06_run03,2026-09-14,Hamilton,3,Rock It Fuel,2025-07-06,SALE,SALE,1,1200,6,15.35,CERTIFIED_EPI_UNIQUE_MATCH,DIRECT_EXACT_HORSE_DATE_TRACK_DISTANCE,direct|horse_name_exact_candidate|date_exact|canonical_track_exact|distance_exact|race_number_exact|finish_position_exact|finish_margin_exact,EIQ_PERFORMANCE_67679BF51021BACF,EIQ_RACE_2BFA162768877223,SALE,1.0,1200,22.0000
race003_runner08_run01,2026-09-14,Hamilton,3,Xiguous Equus,2025-04-19,WARRACKNABEAL,WARRACKNABEAL,2,1200,4,3.5,SOURCE_HISTORY_MISMATCH,HORSE_HAS_CERTIFIED_EPI_OTHER_RUNS_BUT_REQUESTED_RUN_NOT_PRESENT,,,,,,,
race003_runner08_run02,2026-09-14,Hamilton,3,Xiguous Equus,2025-03-10,WARRNAMBOOL,WNBL,3,1300,4,4.25,CERTIFIED_EPI_UNIQUE_MATCH,DIRECT_EXACT_HORSE_DATE_TRACK_DISTANCE,direct|horse_name_exact_candidate|date_exact|canonical_track_exact|distance_exact|race_number_exact|finish_position_exact|finish_margin_exact,EIQ_PERFORMANCE_CD6E6DBACC15ECED,EIQ_RACE_0284FEC051067133,WARRNAMBOOL,3.0,1300,42.9750
race003_runner08_run03,2026-09-14,Hamilton,3,Xiguous Equus,2025-03-02,BET365 COLAC,CLAC,1,1008,3,2.45,LEGITIMATE_NO_EPI_UNMATCHED_BENCHMARK,PHYSICAL_WAREHOUSE_RUN_NOT_CERTIFIED_EPI,blank_exact|horse_name_exact_candidate|date_exact|canonical_track_exact|distance_exact|race_number_exact|finish_position_exact|finish_margin_exact,EIQ_PERFORMANCE_298DAA9763806FAF,EIQ_RACE_4F9387FB7072974A,BET365 COLAC,1.0,1008,
race003_runner08_run04,2026-09-14,Hamilton,3,Xiguous Equus,2025-03-02,BET365 COLAC,CLAC,8,1008,3,2.45,LEGITIMATE_NO_EPI_UNMATCHED_BENCHMARK,PHYSICAL_WAREHOUSE_RUN_NOT_CERTIFIED_EPI,blank_exact|horse_name_exact_candidate|date_exact|canonical_track_exact|distance_exact|finish_position_exact|finish_margin_exact,EIQ_PERFORMANCE_298DAA9763806FAF,EIQ_RACE_4F9387FB7072974A,BET365 COLAC,1.0,1008,
race003_runner09_run01,2026-09-14,Hamilton,3,Miss Delightful,2026-06-14,WARRNAMBOOL,WNBL,5,2000,6,14.02,CERTIFIED_EPI_UNIQUE_MATCH,DIRECT_EXACT_HORSE_DATE_TRACK_DISTANCE,direct|horse_name_exact_candidate|date_exact|canonical_track_exact|distance_exact|race_number_exact|finish_position_exact|finish_margin_exact,EIQ_PERFORMANCE_9AD0DCBFA511E3E8,EIQ_RACE_8B8334945D27DEA9,WARRNAMBOOL,5.0,2000,0.0000
race003_runner09_run02,2026-09-14,Hamilton,3,Miss Delightful,2026-05-22,MOUNT GAMBIER,MOUNTGAMBIER,3,,,,OUTSIDE_WAREHOUSE_SOURCE_COVERAGE,FORM_TRACK_NOT_PRESENT_IN_CERTIFIED_WAREHOUSE_TRACK_UNIVERSE,,,,,,,
race003_runner09_run03,2026-09-14,Hamilton,3,Miss Delightful,2026-05-07,WARRNAMBOOL,WNBL,2,1200,7,7.16,CERTIFIED_EPI_UNIQUE_MATCH,DIRECT_EXACT_HORSE_DATE_TRACK_DISTANCE,direct|horse_name_exact_candidate|date_exact|canonical_track_exact|distance_exact|race_number_exact|finish_position_exact|finish_margin_exact,EIQ_PERFORMANCE_91567041B8C5EF6C,EIQ_RACE_00BE457A204EF4E9,WARRNAMBOOL,2.0,1200,35.9750
race003_runner09_run04,2026-09-14,Hamilton,3,Miss Delightful,2026-01-17,BET365 CAMPERDOWN,BET365CAMPERDOWN,1,1600,6,3.71,LEGITIMATE_NO_EPI_UNMATCHED_BENCHMARK,PHYSICAL_WAREHOUSE_RUN_NOT_CERTIFIED_EPI,blank_exact|horse_name_exact_candidate|date_exact|canonical_track_exact|distance_exact|race_number_exact|finish_position_exact|finish_margin_exact,EIQ_PERFORMANCE_2317890DBFE764AC,EIQ_RACE_AA71C8A71D1138EC,BET365 CAMPERDOWN,1.0,1600,
race003_runner09_run05,2026-09-14,Hamilton,3,Miss Delightful,2026-01-02,BET365 TERANG,TER,4,1600,3,3.45,CERTIFIED_EPI_UNIQUE_MATCH,DIRECT_EXACT_HORSE_DATE_TRACK_DISTANCE,direct|horse_name_exact_candidate|date_exact|canonical_track_exact|distance_exact|race_number_exact|finish_position_exact|finish_margin_exact,EIQ_PERFORMANCE_2B49EABEDBF3B221,EIQ_RACE_3B2E24D289607052,BET365 TERANG,4.0,1600,60.8000
race003_runner09_run06,2026-09-14,Hamilton,3,Miss Delightful,2025-12-21,MOUNT GAMBIER,MOUNTGAMBIER,1,1550,5,13.13,OUTSIDE_WAREHOUSE_SOURCE_COVERAGE,FORM_TRACK_NOT_PRESENT_IN_CERTIFIED_WAREHOUSE_TRACK_UNIVERSE,,,,,,,
race003_runner09_run07,2026-09-14,Hamilton,3,Miss Delightful,2025-09-26,COLERAINE,COLERAINE,6,1600,10,14.51,LEGITIMATE_NO_EPI_UNMATCHED_BENCHMARK,PHYSICAL_WAREHOUSE_RUN_NOT_CERTIFIED_EPI,blank_exact|horse_name_exact_candidate|date_exact|canonical_track_exact|distance_exact|race_number_exact|finish_position_exact|finish_margin_exact,EIQ_PERFORMANCE_0797863681E080A7,EIQ_RACE_755C51796E50AB79,COLERAINE,6.0,1600,
race003_runner09_run08,2026-09-14,Hamilton,3,Miss Delightful,2025-09-15,BET365 HAMILTON,BET365HAMILTON,1,1600,5,2.56,CERTIFIED_EPI_UNIQUE_MATCH,DIRECT_EXACT_HORSE_DATE_TRACK_DISTANCE,direct|horse_name_exact_candidate|date_exact|canonical_track_exact|distance_exact|race_number_exact|finish_position_exact|finish_margin_exact,EIQ_PERFORMANCE_806A0B8D8D38989A,EIQ_RACE_934CB5FEBA6821A4,BET365 HAMILTON,1.0,1600,23.6625
race003_runner10_run01,2026-09-14,Hamilton,3,Off'n'gawn,2025-08-15,BET365 SEYMOUR,SEYM,1,1400,5,3.5,LEGITIMATE_NO_EPI_UNMATCHED_BENCHMARK,PHYSICAL_WAREHOUSE_RUN_NOT_CERTIFIED_EPI,blank_exact|horse_name_exact_candidate|date_exact|canonical_track_exact|distance_exact|race_number_exact|finish_position_exact|finish_margin_exact,EIQ_PERFORMANCE_7F11A87D921C6F63,EIQ_RACE_5C9D6F9F8A01DFCC,BET365 SEYMOUR,1.0,1400,
race003_runner10_run02,2026-09-14,Hamilton,3,Off'n'gawn,2025-07-31,SALE,SALE,1,1210,7,5.41,CERTIFIED_EPI_UNIQUE_MATCH,DIRECT_EXACT_HORSE_DATE_TRACK_DISTANCE,direct|horse_name_exact_candidate|date_exact|canonical_track_exact|distance_exact|race_number_exact|finish_position_exact|finish_margin_exact,EIQ_PERFORMANCE_FC16BA29552C2163,EIQ_RACE_C08EE07BB422BA74,SALE,1.0,1210,40.4750
race003_runner11_run01,2026-09-14,Hamilton,3,Piklemegranmother,2026-05-22,MOUNT GAMBIER,MOUNTGAMBIER,3,,,,OUTSIDE_WAREHOUSE_SOURCE_COVERAGE,FORM_TRACK_NOT_PRESENT_IN_CERTIFIED_WAREHOUSE_TRACK_UNIVERSE,,,,,,,
race003_runner11_run02,2026-09-14,Hamilton,3,Piklemegranmother,2026-05-17,CASTERTON,CAST,5,1200,5,4.96,CERTIFIED_EPI_UNIQUE_MATCH,DIRECT_EXACT_HORSE_DATE_TRACK_DISTANCE,direct|horse_name_exact_candidate|date_exact|canonical_track_exact|distance_exact|race_number_exact|finish_position_exact|finish_margin_exact,EIQ_PERFORMANCE_08494CF1436EF7D2,EIQ_RACE_98F6847CD69D0B9C,CASTERTON,5.0,1200,39.4750
race003_runner11_run03,2026-09-14,Hamilton,3,Piklemegranmother,2026-05-05,WARRNAMBOOL,WNBL,4,1200,13,10.44,CERTIFIED_EPI_UNIQUE_MATCH,DIRECT_EXACT_HORSE_DATE_TRACK_DISTANCE,direct|horse_name_exact_candidate|date_exact|canonical_track_exact|distance_exact|race_number_exact|finish_position_exact|finish_margin_exact,EIQ_PERFORMANCE_A57C210D17C37E38,EIQ_RACE_0506884415585450,WARRNAMBOOL,4.0,1200,49.9000
race003_runner11_run04,2026-09-14,Hamilton,3,Piklemegranmother,2026-04-19,NARACOORTE,NARACOORTE,2,,7,4.78,OUTSIDE_WAREHOUSE_SOURCE_COVERAGE,FORM_TRACK_NOT_PRESENT_IN_CERTIFIED_WAREHOUSE_TRACK_UNIVERSE,,,,,,,
race003_runner13_run01,2026-09-14,Hamilton,3,Twilight Glow,2025-07-15,SPORTSBET-BALLARAT SYN,SPORTSBETBALLARATSYN,5,1200,,,OUTSIDE_WAREHOUSE_SOURCE_COVERAGE,FORM_TRACK_NOT_PRESENT_IN_CERTIFIED_WAREHOUSE_TRACK_UNIVERSE,,,,,,,
race003_runner13_run02,2026-09-14,Hamilton,3,Twilight Glow,2025-07-12,WARRACKNABEAL,WARRACKNABEAL,2,1200,10,12.12,LEGITIMATE_NO_EPI_UNMATCHED_BENCHMARK,PHYSICAL_WAREHOUSE_RUN_NOT_CERTIFIED_EPI,blank_exact|horse_name_exact_candidate|date_exact|canonical_track_exact|distance_exact|race_number_exact|finish_position_exact|finish_margin_exact,EIQ_PERFORMANCE_97FCD959761B569C,EIQ_RACE_0942C7F074EB2C75,WARRACKNABEAL,2.0,1200,
race003_runner13_run03,2026-09-14,Hamilton,3,Twilight Glow,2025-07-04,SPORTSBET-BALLARAT SYN,SPORTSBETBALLARATSYN,5,1400,,,OUTSIDE_WAREHOUSE_SOURCE_COVERAGE,FORM_TRACK_NOT_PRESENT_IN_CERTIFIED_WAREHOUSE_TRACK_UNIVERSE,,,,,,,
race003_runner13_run04,2026-09-14,Hamilton,3,Twilight Glow,2025-06-29,SPORTSBET-BALLARAT,BRAT,3,1500,11,24.4,CERTIFIED_EPI_UNIQUE_MATCH,DIRECT_EXACT_HORSE_DATE_TRACK_DISTANCE,direct|horse_name_exact_candidate|date_exact|canonical_track_exact|distance_exact|race_number_exact|finish_position_exact|finish_margin_exact,EIQ_PERFORMANCE_D90C4B0C07C9E4BE,EIQ_RACE_D99537B7FD6629F7,SPORTSBET-BALLARAT,3.0,1500,0.0000
race003_runner13_run05,2026-09-14,Hamilton,3,Twilight Glow,2025-06-08,CASTERTON,CAST,3,1400,8,8.91,CERTIFIED_EPI_UNIQUE_MATCH,DIRECT_EXACT_HORSE_DATE_TRACK_DISTANCE,direct|horse_name_exact_candidate|date_exact|canonical_track_exact|distance_exact|race_number_exact|finish_position_exact|finish_margin_exact,EIQ_PERFORMANCE_0531C1C21CBB30E2,EIQ_RACE_7260F26084FBA62A,CASTERTON,3.0,1400,42.7250
race003_runner13_run06,2026-09-14,Hamilton,3,Twilight Glow,2025-05-19,HORSHAM,HSHM,1,1200,12,11.3,LEGITIMATE_NO_EPI_UNMATCHED_BENCHMARK,PHYSICAL_WAREHOUSE_RUN_NOT_CERTIFIED_EPI,blank_exact|horse_name_exact_candidate|date_exact|canonical_track_exact|distance_exact|race_number_exact|finish_position_exact|finish_margin_exact,EIQ_PERFORMANCE_D7B46B3760D76F45,EIQ_RACE_D8D15283DB4D832E,HORSHAM,1.0,1200,
race003_runner13_run07,2026-09-14,Hamilton,3,Twilight Glow,2025-04-29,WARRNAMBOOL,WNBL,4,1200,10,8.61,CERTIFIED_EPI_UNIQUE_MATCH,DIRECT_EXACT_HORSE_DATE_TRACK_DISTANCE,direct|horse_name_exact_candidate|date_exact|canonical_track_exact|distance_exact|race_number_exact|finish_position_exact|finish_margin_exact,EIQ_PERFORMANCE_0909922CCFAF94EA,EIQ_RACE_20ED1F7B2FC2D82F,WARRNAMBOOL,4.0,1200,25.1000
race003_runner13_run08,2026-09-14,Hamilton,3,Twilight Glow,2024-12-01,WARRNAMBOOL,WNBL,4,1200,10,4.59,CERTIFIED_EPI_UNIQUE_MATCH,DIRECT_EXACT_HORSE_DATE_TRACK_DISTANCE,direct|horse_name_exact_candidate|date_exact|canonical_track_exact|distance_exact|race_number_exact|finish_position_exact|finish_margin_exact,EIQ_PERFORMANCE_A7C1AC636CBFC241,EIQ_RACE_AE630D50C8026236,WARRNAMBOOL,4.0,1200,38.6500
race004_runner01_run01,2026-09-14,Hamilton,4,Aurelio,2026-03-30,ARARAT,ARAT,3,2206,12,36.66,LEGITIMATE_NO_EPI_UNMATCHED_BENCHMARK,PHYSICAL_WAREHOUSE_RUN_NOT_CERTIFIED_EPI,blank_exact|horse_name_exact_candidate|date_exact|canonical_track_exact|distance_exact|race_number_exact|finish_position_exact|finish_margin_exact,EIQ_PERFORMANCE_27F6029EAF918816,EIQ_RACE_1527BBB37C77967A,ARARAT,3.0,2206,
race004_runner01_run02,2026-09-14,Hamilton,4,Aurelio,2026-03-07,BET365 EDENHOPE,BET365EDENHOPE,1,1850,4,8.0,LEGITIMATE_NO_EPI_UNMATCHED_BENCHMARK,PHYSICAL_WAREHOUSE_RUN_NOT_CERTIFIED_EPI,blank_exact|horse_name_exact_candidate|date_exact|canonical_track_exact|distance_exact|race_number_exact|finish_position_exact|finish_margin_exact,EIQ_PERFORMANCE_B626B5ADEB4CA6C7,EIQ_RACE_24266714006E0DD1,BET365 EDENHOPE,1.0,1850,
race004_runner01_run03,2026-09-14,Hamilton,4,Aurelio,2026-02-13,BET365 PARK KILMORE,BET365PARKKILMORE,1,1600,7,6.33,LEGITIMATE_NO_EPI_UNMATCHED_BENCHMARK,PHYSICAL_WAREHOUSE_RUN_NOT_CERTIFIED_EPI,blank_exact|horse_name_exact_candidate|date_exact|canonical_track_exact|distance_exact|race_number_exact|finish_position_exact|finish_margin_exact,EIQ_PERFORMANCE_184A673F7C3319FB,EIQ_RACE_208451E60E699506,BET365 PARK KILMORE,1.0,1600,
race004_runner01_run04,2026-09-14,Hamilton,4,Aurelio,2026-01-31,BET365 PARK KYNETON,KYNE,4,1856,8,6.77,CERTIFIED_EPI_UNIQUE_MATCH,DIRECT_EXACT_HORSE_DATE_TRACK_DISTANCE,direct|horse_name_exact_candidate|date_exact|canonical_track_exact|distance_exact|race_number_exact|finish_position_exact|finish_margin_exact,EIQ_PERFORMANCE_4C0E3099C68B86CD,EIQ_RACE_9B79D4220082DAD2,BET365 PARK KYNETON,4.0,1856,24.0000
race004_runner01_run05,2026-09-14,Hamilton,4,Aurelio,2006-11-22,SPORTSBET-BALLARAT,BRAT,2,1400,2,2.25,CERTIFIED_EPI_UNIQUE_MATCH,DIRECT_EXACT_HORSE_DATE_TRACK_DISTANCE,direct|horse_name_exact_candidate|date_exact|canonical_track_exact|distance_exact|race_number_exact|finish_position_exact|finish_margin_exact,EIQ_PERFORMANCE_0A06BA290D97E027,EIQ_RACE_6023732CB09B473A,SPORTSBET-BALLARAT,2.0,1400,35.2250
race004_runner01_run06,2026-09-14,Hamilton,4,Aurelio,2006-11-07,FLEMINGTON,FLEM,5,1000,7,3.2,CERTIFIED_EPI_UNIQUE_MATCH,DIRECT_EXACT_HORSE_DATE_TRACK_DISTANCE,direct|horse_name_exact_candidate|date_exact|canonical_track_exact|distance_exact|race_number_exact|finish_position_exact|finish_margin_exact,EIQ_PERFORMANCE_EC2988EA6044A568,EIQ_RACE_64FA46F1A470094B,FLEMINGTON,5.0,1000,36.3000
race004_runner01_run07,2026-09-14,Hamilton,4,Aurelio,2006-10-18,CAULFIELD,CAUL,2,1000,4,2.9,CERTIFIED_EPI_UNIQUE_MATCH,DIRECT_EXACT_HORSE_DATE_TRACK_DISTANCE,direct|horse_name_exact_candidate|date_exact|canonical_track_exact|distance_exact|race_number_exact|finish_position_exact|finish_margin_exact,EIQ_PERFORMANCE_2CEA1E6FD4AD4BBB,EIQ_RACE_C96ACF61127831D6,CAULFIELD,2.0,1000,37.9500
race004_runner01_run08,2026-09-14,Hamilton,4,Aurelio,2006-09-29,THE VALLEY,THEVALLEY,8,1000,4,1.0,CERTIFIED_EPI_UNIQUE_MATCH,DIRECT_EXACT_HORSE_DATE_TRACK_DISTANCE,direct|horse_name_exact_candidate|date_exact|canonical_track_exact|distance_exact|race_number_exact|finish_position_exact|finish_margin_exact,EIQ_PERFORMANCE_DFD6C615B38F1491,EIQ_RACE_FF0FDF30922C81F0,THE VALLEY,8.0,1000,43.7500
race004_runner02_run01,2026-09-14,Hamilton,4,I'lberidin'shotgun,2026-06-24,SPORTSBET-BALLARAT,BRAT,2,1200,,0.0,LEGITIMATE_NO_EPI_UNMATCHED_BENCHMARK,PHYSICAL_WAREHOUSE_RUN_NOT_CERTIFIED_EPI,blank_exact|horse_name_exact_candidate|date_exact|canonical_track_exact|distance_exact|race_number_exact|finish_margin_exact,EIQ_PERFORMANCE_E5111FA5E6198F18,EIQ_RACE_25592BEFF1FC41B1,SPORTSBET-BALLARAT,2.0,1200,
race004_runner02_run02,2026-09-14,Hamilton,4,I'lberidin'shotgun,2026-06-12,SPORTSBET-BALLARAT,BRAT,3,1000,5,5.15,CERTIFIED_EPI_UNIQUE_MATCH,DIRECT_EXACT_HORSE_DATE_TRACK_DISTANCE,direct|horse_name_exact_candidate|date_exact|canonical_track_exact|distance_exact|race_number_exact|finish_position_exact|finish_margin_exact,EIQ_PERFORMANCE_EB04C688907B1935,EIQ_RACE_1EA397DB991F0ECF,SPORTSBET-BALLARAT,3.0,1000,67.3750
race004_runner02_run03,2026-09-14,Hamilton,4,I'lberidin'shotgun,2025-12-16,BET365 TERANG,TER,3,1200,4,3.45,CERTIFIED_EPI_UNIQUE_MATCH,DIRECT_EXACT_HORSE_DATE_TRACK_DISTANCE,direct|horse_name_exact_candidate|date_exact|canonical_track_exact|distance_exact|race_number_exact|finish_position_exact|finish_margin_exact,EIQ_PERFORMANCE_62CD3AF154C524A3,EIQ_RACE_0F554F39A46FA41D,BET365 TERANG,3.0,1200,55.4750
race004_runner02_run04,2026-09-14,Hamilton,4,I'lberidin'shotgun,2025-11-25,ARARAT,ARAT,2,1100,3,0.32,CERTIFIED_EPI_UNIQUE_MATCH,DIRECT_EXACT_HORSE_DATE_TRACK_DISTANCE,direct|horse_name_exact_candidate|date_exact|canonical_track_exact|distance_exact|race_number_exact|finish_position_exact|finish_margin_exact,EIQ_PERFORMANCE_8682CF5A838C2CB0,EIQ_RACE_E9CC0C0373CF75B2,ARARAT,2.0,1100,62.1000
race004_runner05_run01,2026-09-14,Hamilton,4,Pete The Prophet,2026-01-31,BET365 PARK KYNETON,KYNE,4,1856,9,8.02,CERTIFIED_EPI_UNIQUE_MATCH,DIRECT_EXACT_HORSE_DATE_TRACK_DISTANCE,direct|horse_name_exact_candidate|date_exact|canonical_track_exact|distance_exact|race_number_exact|finish_position_exact|finish_margin_exact,EIQ_PERFORMANCE_F2EE938A2D3B7DED,EIQ_RACE_9B79D4220082DAD2,BET365 PARK KYNETON,4.0,1856,20.8750
race004_runner05_run02,2026-09-14,Hamilton,4,Pete The Prophet,2026-01-26,LADBROKES GEELONG,GEEL,3,1755,3,1.52,LEGITIMATE_NO_EPI_UNMATCHED_BENCHMARK,PHYSICAL_WAREHOUSE_RUN_NOT_CERTIFIED_EPI,blank_exact|horse_name_exact_candidate|date_exact|canonical_track_exact|distance_exact|race_number_exact|finish_position_exact|finish_margin_exact,EIQ_PERFORMANCE_9FF3D3EC15789338,EIQ_RACE_FEF491816AEF0D9F,LADBROKES GEELONG,3.0,1755,
race004_runner05_run03,2026-09-14,Hamilton,4,Pete The Prophet,2026-01-06,BET365 COLAC,CLAC,4,1610,3,1.4,LEGITIMATE_NO_EPI_UNMATCHED_BENCHMARK,PHYSICAL_WAREHOUSE_RUN_NOT_CERTIFIED_EPI,blank_exact|horse_name_exact_candidate|date_exact|canonical_track_exact|distance_exact|race_number_exact|finish_position_exact|finish_margin_exact,EIQ_PERFORMANCE_35D2B1E348FEE38A,EIQ_RACE_C0A50A001B6E82CD,BET365 COLAC,4.0,1610,
race004_runner05_run04,2026-09-14,Hamilton,4,Pete The Prophet,2025-12-18,BET365 SEYMOUR,SEYM,5,1300,5,2.3,LEGITIMATE_NO_EPI_UNMATCHED_BENCHMARK,PHYSICAL_WAREHOUSE_RUN_NOT_CERTIFIED_EPI,blank_exact|horse_name_exact_candidate|date_exact|canonical_track_exact|distance_exact|race_number_exact|finish_position_exact|finish_margin_exact,EIQ_PERFORMANCE_4C8EFFC394DC9087,EIQ_RACE_753F145C150FB7F9,BET365 SEYMOUR,5.0,1300,
race004_runner05_run05,2026-09-14,Hamilton,4,Pete The Prophet,2025-12-11,CAULFIELD HEATH,CAUH,7,1000,2,0.5,CERTIFIED_EPI_UNIQUE_MATCH,DIRECT_EXACT_HORSE_DATE_TRACK_DISTANCE,direct|horse_name_exact_candidate|date_exact|canonical_track_exact|distance_exact|race_number_exact|finish_position_exact|finish_margin_exact,EIQ_PERFORMANCE_9E8FCA144ED95F6B,EIQ_RACE_40F8CE7E9C558DBF,CAULFIELD HEATH,7.0,1000,56.6250
race004_runner05_run06,2026-09-14,Hamilton,4,Pete The Prophet,2025-10-25,BET365 YARRA VALLEY,BET365YARRAVALLEY,2,1009,7,5.95,LEGITIMATE_NO_EPI_UNMATCHED_BENCHMARK,PHYSICAL_WAREHOUSE_RUN_NOT_CERTIFIED_EPI,blank_exact|horse_name_exact_candidate|date_exact|canonical_track_exact|distance_exact|race_number_exact|finish_position_exact|finish_margin_exact,EIQ_PERFORMANCE_B4DE7FA70F76A1C9,EIQ_RACE_983425567BE131B3,BET365 YARRA VALLEY,2.0,1009,
race004_runner06_run01,2026-09-14,Hamilton,4,Pitman,2026-04-16,BET365 ECHUCA,ECHA,1,2100,12,60.43,CERTIFIED_EPI_UNIQUE_MATCH,DIRECT_EXACT_HORSE_DATE_TRACK_DISTANCE,direct|horse_name_exact_candidate|date_exact|canonical_track_exact|distance_exact|race_number_exact|finish_position_exact|finish_margin_exact,EIQ_PERFORMANCE_4A46E6DA3DA8B502,EIQ_RACE_9179B852BD4C0646,BET365 ECHUCA,1.0,2100,0.0000
race004_runner06_run02,2026-09-14,Hamilton,4,Pitman,2026-03-29,AVOCA,AVOCA,3,1860,3,0.21,LEGITIMATE_NO_EPI_UNMATCHED_BENCHMARK,PHYSICAL_WAREHOUSE_RUN_NOT_CERTIFIED_EPI,blank_exact|horse_name_exact_candidate|date_exact|canonical_track_exact|distance_exact|race_number_exact|finish_position_exact|finish_margin_exact,EIQ_PERFORMANCE_296AD8DA5800B42C,EIQ_RACE_F1859B3742550C20,AVOCA,3.0,1860,
